annee,dept,libelle_classe_age,patho_niv1,Npop,Ntop,prev_calculee
2021,12,de 90 à 94 ans,Maladies respiratoires chroniques (hors mucoviscidose),10360,1340.0,12.93
2021,12,plus de 95 ans,Cancers,35640,1820.0,5.11
2021,12,plus de 95 ans,Diabète,3960,440.0,11.11
2021,12,plus de 95 ans,Maladies cardioneurovasculaires,51020,6980.0,13.68
2021,12,plus de 95 ans,Maladies du foie ou du pancréas (hors mucoviscidose),3500,30.0,0.86
2021,12,plus de 95 ans,Maladies inflammatoires ou rares ou infection VIH,10500,210.0,2.0
2021,12,plus de 95 ans,Maladies neurologiques,15380,2390.0,15.54
2021,12,plus de 95 ans,Maladies psychiatriques,14920,680.0,4.56
2021,12,plus de 95 ans,Maladies respiratoires chroniques (hors mucoviscidose),3960,420.0,10.61
2021,12,tous âges,Cancers,7236320,100160.0,1.38
2021,12,tous âges,Diabète,556640,33280.0,5.98
2021,12,tous âges,Insuffisance rénale chronique terminale,1669920,1520.0,0.09
2021,12,tous âges,Maladies cardioneurovasculaires,8349600,182780.0,2.19
2021,12,tous âges,Maladies du foie ou du pancréas (hors mucoviscidose),556640,4480.0,0.8
2021,12,tous âges,Maladies inflammatoires ou rares ou infection VIH,6123040,34520.0,0.56
2021,12,tous âges,Maladies neurologiques,4453120,43510.0,0.98
2021,12,tous âges,Maladies psychiatriques,3896480,70330.0,1.8
2021,12,tous âges,Maladies respiratoires chroniques (hors mucoviscidose),556640,28350.0,5.09
2021,30,de 0 à 4 ans,Cancers,185540,100.0,0.05
2021,30,de 0 à 4 ans,Diabète,37350,20.0,0.05
2021,30,de 0 à 4 ans,Maladies cardioneurovasculaires,430080,700.0,0.16
2021,30,de 0 à 4 ans,Maladies inflammatoires ou rares ou infection VIH,355380,390.0,0.11
2021,30,de 0 à 4 ans,Maladies neurologiques,224070,470.0,0.21
2021,30,de 0 à 4 ans,Maladies psychiatriques,280690,660.0,0.24
2021,30,de 0 à 4 ans,Maladies respiratoires chroniques (hors mucoviscidose),74690,4320.0,5.78
2021,30,de 10 à 14 ans,Cancers,349450,370.0,0.11
2021,30,de 10 à 14 ans,Diabète,93070,350.0,0.38
2021,30,de 10 à 14 ans,Maladies cardioneurovasculaires,442510,650.0,0.15
2021,30,de 10 à 14 ans,Maladies du foie ou du pancréas (hors mucoviscidose),70240,30.0,0.04
2021,30,de 10 à 14 ans,Maladies inflammatoires ou rares ou infection VIH,511880,810.0,0.16
2021,30,de 10 à 14 ans,Maladies neurologiques,349450,1040.0,0.3
2021,30,de 10 à 14 ans,Maladies psychiatriques,511880,3790.0,0.74
2021,30,de 10 à 14 ans,Maladies respiratoires chroniques (hors mucoviscidose),93070,2380.0,2.56
2021,30,de 15 à 19 ans,Cancers,368640,490.0,0.13
2021,30,de 15 à 19 ans,Diabète,92160,400.0,0.43
2021,30,de 15 à 19 ans,Maladies cardioneurovasculaires,508120,980.0,0.19
2021,30,de 15 à 19 ans,Maladies du foie ou du pancréas (hors mucoviscidose),92160,140.0,0.15
2021,30,de 15 à 19 ans,Maladies inflammatoires ou rares ou infection VIH,714860,1280.0,0.18
2021,30,de 15 à 19 ans,Maladies neurologiques,414720,1370.0,0.33
2021,30,de 15 à 19 ans,Maladies psychiatriques,645120,5640.0,0.87
2021,30,de 15 à 19 ans,Maladies respiratoires chroniques (hors mucoviscidose),92160,1740.0,1.89
2021,30,de 20 à 24 ans,Cancers,347680,740.0,0.21
2021,30,de 20 à 24 ans,Diabète,86920,420.0,0.48
2021,30,de 20 à 24 ans,Maladies cardioneurovasculaires,564980,900.0,0.16
2021,30,de 20 à 24 ans,Maladies du foie ou du pancréas (hors mucoviscidose),86920,210.0,0.24
2021,30,de 20 à 24 ans,Maladies inflammatoires ou rares ou infection VIH,760380,1960.0,0.26
2021,30,de 20 à 24 ans,Maladies neurologiques,499620,1600.0,0.32
2021,30,de 20 à 24 ans,Maladies psychiatriques,608440,5540.0,0.91
2021,30,de 20 à 24 ans,Maladies respiratoires chroniques (hors mucoviscidose),86920,1580.0,1.82
2021,30,de 25 à 29 ans,Cancers,354100,1090.0,0.31
2021,30,de 25 à 29 ans,Diabète,78690,540.0,0.69
2021,30,de 25 à 29 ans,Maladies cardioneurovasculaires,649090,1080.0,0.17
2021,30,de 25 à 29 ans,Maladies du foie ou du pancréas (hors mucoviscidose),78690,220.0,0.28
2021,30,de 25 à 29 ans,Maladies inflammatoires ou rares ou infection VIH,708200,2350.0,0.33
2021,30,de 25 à 29 ans,Maladies neurologiques,452390,1560.0,0.34
2021,30,de 25 à 29 ans,Maladies psychiatriques,550830,5210.0,0.95
2021,30,de 25 à 29 ans,Maladies respiratoires chroniques (hors mucoviscidose),78690,1520.0,1.93
2021,30,de 30 à 34 ans,Cancers,482120,2320.0,0.48
2021,30,de 30 à 34 ans,Diabète,87080,770.0,0.88
2021,30,de 30 à 34 ans,Insuffisance rénale chronique terminale,43540,20.0,0.05
2021,30,de 30 à 34 ans,Maladies cardioneurovasculaires,825140,1530.0,0.19
2021,30,de 30 à 34 ans,Maladies du foie ou du pancréas (hors mucoviscidose),87080,380.0,0.44
2021,30,de 30 à 34 ans,Maladies inflammatoires ou rares ou infection VIH,848500,3510.0,0.41
2021,30,de 30 à 34 ans,Maladies neurologiques,522480,2020.0,0.39
2021,30,de 30 à 34 ans,Maladies psychiatriques,609560,6080.0,1.0
2021,30,de 30 à 34 ans,Maladies respiratoires chroniques (hors mucoviscidose),87080,2120.0,2.43
2021,30,de 35 à 39 ans,Cancers,657480,3590.0,0.55
2021,30,de 35 à 39 ans,Diabète,93240,1160.0,1.24
2021,30,de 35 à 39 ans,Insuffisance rénale chronique terminale,210590,130.0,0.06
2021,30,de 35 à 39 ans,Maladies cardioneurovasculaires,1024040,2410.0,0.24
2021,30,de 35 à 39 ans,Maladies du foie ou du pancréas (hors mucoviscidose),93240,480.0,0.51
2021,30,de 35 à 39 ans,Maladies inflammatoires ou rares ou infection VIH,932400,5030.0,0.54
2021,30,de 35 à 39 ans,Maladies neurologiques,536930,2280.0,0.42
2021,30,de 35 à 39 ans,Maladies psychiatriques,652680,8010.0,1.23
2021,30,de 35 à 39 ans,Maladies respiratoires chroniques (hors mucoviscidose),93240,2670.0,2.86
2021,30,de 40 à 44 ans,Cancers,855780,5540.0,0.65
2021,30,de 40 à 44 ans,Diabète,94760,1860.0,1.96
2021,30,de 40 à 44 ans,Insuffisance rénale chronique terminale,165340,100.0,0.06
2021,30,de 40 à 44 ans,Maladies cardioneurovasculaires,1230900,4230.0,0.34
2021,30,de 40 à 44 ans,Maladies du foie ou du pancréas (hors mucoviscidose),94760,700.0,0.74
2021,30,de 40 à 44 ans,Maladies inflammatoires ou rares ou infection VIH,947600,5820.0,0.61
2021,30,de 40 à 44 ans,Maladies neurologiques,615940,2420.0,0.39
2021,30,de 40 à 44 ans,Maladies psychiatriques,663320,9870.0,1.49
2021,30,de 40 à 44 ans,Maladies respiratoires chroniques (hors mucoviscidose),94760,3080.0,3.25
2021,30,de 45 à 49 ans,Cancers,1028160,7900.0,0.77
2021,30,de 45 à 49 ans,Diabète,97600,2940.0,3.01
2021,30,de 45 à 49 ans,Insuffisance rénale chronique terminale,267840,210.0,0.08
2021,30,de 45 à 49 ans,Maladies cardioneurovasculaires,1366400,7770.0,0.57
2021,30,de 45 à 49 ans,Maladies du foie ou du pancréas (hors mucoviscidose),97600,840.0,0.86
2021,30,de 45 à 49 ans,Maladies inflammatoires ou rares ou infection VIH,976000,6680.0,0.68
2021,30,de 45 à 49 ans,Maladies neurologiques,732000,2890.0,0.39
2021,30,de 45 à 49 ans,Maladies psychiatriques,683200,11790.0,1.73
2021,30,de 45 à 49 ans,Maladies respiratoires chroniques (hors mucoviscidose),97600,3880.0,3.98
2021,30,de 5 à 9 ans,Cancers,320680,300.0,0.09
2021,30,de 5 à 9 ans,Diabète,85680,120.0,0.14
2021,30,de 5 à 9 ans,Maladies cardioneurovasculaires,428400,600.0,0.14
2021,30,de 5 à 9 ans,Maladies du foie ou du pancréas (hors mucoviscidose),64880,30.0,0.05
2021,30,de 5 à 9 ans,Maladies inflammatoires ou rares ou infection VIH,534880,630.0,0.12
2021,30,de 5 à 9 ans,Maladies neurologiques,257040,930.0,0.36
2021,30,de 5 à 9 ans,Maladies psychiatriques,386800,2310.0,0.6
2021,30,de 5 à 9 ans,Maladies respiratoires chroniques (hors mucoviscidose),85680,3760.0,4.39
2021,30,de 50 à 54 ans,Cancers,1396620,12880.0,0.92
2021,30,de 50 à 54 ans,Diabète,107430,5160.0,4.8
2021,30,de 50 à 54 ans,Insuffisance rénale chronique terminale,295010,250.0,0.08
2021,30,de 50 à 54 ans,Maladies cardioneurovasculaires,1556890,15140.0,0.97
2021,30,de 50 à 54 ans,Maladies du foie ou du pancréas (hors mucoviscidose),107430,1240.0,1.15
2021,30,de 50 à 54 ans,Maladies inflammatoires ou rares ou infection VIH,1074300,8750.0,0.81
2021,30,de 50 à 54 ans,Maladies neurologiques,859440,4110.0,0.48
2021,30,de 50 à 54 ans,Maladies psychiatriques,752010,15830.0,2.11
2021,30,de 50 à 54 ans,Maladies respiratoires chroniques (hors mucoviscidose),107430,4920.0,4.58
2021,30,de 55 à 59 ans,Cancers,1391780,18190.0,1.31
2021,30,de 55 à 59 ans,Diabète,107060,8260.0,7.72
2021,30,de 55 à 59 ans,Insuffisance rénale chronique terminale,321180,360.0,0.11
2021,30,de 55 à 59 ans,Maladies cardioneurovasculaires,1605900,24170.0,1.51
2021,30,de 55 à 59 ans,Maladies du foie ou du pancréas (hors mucoviscidose),107060,1770.0,1.65
2021,30,de 55 à 59 ans,Maladies inflammatoires ou rares ou infection VIH,1070600,9820.0,0.92
2021,30,de 55 à 59 ans,Maladies neurologiques,856480,4750.0,0.55
2021,30,de 55 à 59 ans,Maladies psychiatriques,721960,16600.0,2.3
2021,30,de 55 à 59 ans,Maladies respiratoires chroniques (hors mucoviscidose),107060,6360.0,5.94
2021,30,de 60 à 64 ans,Cancers,1350960,25060.0,1.85
2021,30,de 60 à 64 ans,Diabète,103920,11620.0,11.18
2021,30,de 60 à 64 ans,Insuffisance rénale chronique terminale,311760,520.0,0.17
2021,30,de 60 à 64 ans,Maladies cardioneurovasculaires,1558800,36850.0,2.36
2021,30,de 60 à 64 ans,Maladies du foie ou du pancréas (hors mucoviscidose),103920,1980.0,1.91
2021,30,de 60 à 64 ans,Maladies inflammatoires ou rares ou infection VIH,1039200,10980.0,1.06
2021,30,de 60 à 64 ans,Maladies neurologiques,831360,4980.0,0.6
2021,30,de 60 à 64 ans,Maladies psychiatriques,675480,16170.0,2.39
2021,30,de 60 à 64 ans,Maladies respiratoires chroniques (hors mucoviscidose),103920,7840.0,7.54
2021,30,de 65 à 69 ans,Cancers,1295580,34330.0,2.65
2021,30,de 65 à 69 ans,Diabète,99660,15020.0,15.07
2021,30,de 65 à 69 ans,Insuffisance rénale chronique terminale,298980,680.0,0.23
2021,30,de 65 à 69 ans,Maladies cardioneurovasculaires,1494900,49570.0,3.32
2021,30,de 65 à 69 ans,Maladies du foie ou du pancréas (hors mucoviscidose),99660,1900.0,1.91
2021,30,de 65 à 69 ans,Maladies inflammatoires ou rares ou infection VIH,996600,10270.0,1.03
2021,30,de 65 à 69 ans,Maladies neurologiques,797280,6310.0,0.79
2021,30,de 65 à 69 ans,Maladies psychiatriques,647790,12630.0,1.95
2021,30,de 65 à 69 ans,Maladies respiratoires chroniques (hors mucoviscidose),99660,8740.0,8.77
2021,30,de 70 à 74 ans,Cancers,1243840,44100.0,3.55
2021,30,de 70 à 74 ans,Diabète,95680,16940.0,17.7
2021,30,de 70 à 74 ans,Insuffisance rénale chronique terminale,287040,600.0,0.21
2021,30,de 70 à 74 ans,Maladies cardioneurovasculaires,1435200,64580.0,4.5
2021,30,de 70 à 74 ans,Maladies du foie ou du pancréas (hors mucoviscidose),95680,1760.0,1.84
2021,30,de 70 à 74 ans,Maladies inflammatoires ou rares ou infection VIH,956800,10260.0,1.07
2021,30,de 70 à 74 ans,Maladies neurologiques,765440,8240.0,1.08
2021,30,de 70 à 74 ans,Maladies psychiatriques,574080,10510.0,1.83
2021,30,de 70 à 74 ans,Maladies respiratoires chroniques (hors mucoviscidose),95680,9280.0,9.7
2021,30,de 75 à 79 ans,Cancers,880100,37650.0,4.28
2021,30,de 75 à 79 ans,Diabète,67700,13710.0,20.25
2021,30,de 75 à 79 ans,Insuffisance rénale chronique terminale,203100,560.0,0.28
2021,30,de 75 à 79 ans,Maladies cardioneurovasculaires,1015500,61860.0,6.09
2021,30,de 75 à 79 ans,Maladies du foie ou du pancréas (hors mucoviscidose),67700,1280.0,1.89
2021,30,de 75 à 79 ans,Maladies inflammatoires ou rares ou infection VIH,677000,7710.0,1.14
2021,30,de 75 à 79 ans,Maladies neurologiques,541600,9360.0,1.73
2021,30,de 75 à 79 ans,Maladies psychiatriques,406200,7160.0,1.76
2021,30,de 75 à 79 ans,Maladies respiratoires chroniques (hors mucoviscidose),67700,7150.0,10.56
2021,30,de 80 à 84 ans,Cancers,593320,28130.0,4.74
2021,30,de 80 à 84 ans,Diabète,45640,9490.0,20.79
2021,30,de 80 à 84 ans,Insuffisance rénale chronique terminale,91280,450.0,0.49
2021,30,de 80 à 84 ans,Maladies cardioneurovasculaires,684600,52540.0,7.67
2021,30,de 80 à 84 ans,Maladies du foie ou du pancréas (hors mucoviscidose),45640,840.0,1.84
2021,30,de 80 à 84 ans,Maladies inflammatoires ou rares ou infection VIH,443470,5520.0,1.24
2021,30,de 80 à 84 ans,Maladies neurologiques,342300,11110.0,3.25
2021,30,de 80 à 84 ans,Maladies psychiatriques,228200,5330.0,2.34
2021,30,de 80 à 84 ans,Maladies respiratoires chroniques (hors mucoviscidose),45640,5160.0,11.31
2021,30,de 85 à 89 ans,Cancers,457860,22570.0,4.93
2021,30,de 85 à 89 ans,Diabète,35220,7070.0,20.07
2021,30,de 85 à 89 ans,Insuffisance rénale chronique terminale,70440,390.0,0.55
2021,30,de 85 à 89 ans,Maladies cardioneurovasculaires,528300,51160.0,9.68
2021,30,de 85 à 89 ans,Maladies du foie ou du pancréas (hors mucoviscidose),35220,600.0,1.7
2021,30,de 85 à 89 ans,Maladies inflammatoires ou rares ou infection VIH,316980,4350.0,1.37
2021,30,de 85 à 89 ans,Maladies neurologiques,246540,13190.0,5.35
2021,30,de 85 à 89 ans,Maladies psychiatriques,193710,4730.0,2.44
2021,30,de 85 à 89 ans,Maladies respiratoires chroniques (hors mucoviscidose),35220,4400.0,12.49
2021,30,de 90 à 94 ans,Cancers,244350,11800.0,4.83
2021,30,de 90 à 94 ans,Diabète,19550,3280.0,16.78
2021,30,de 90 à 94 ans,Insuffisance rénale chronique terminale,39100,160.0,0.41
2021,30,de 90 à 94 ans,Maladies cardioneurovasculaires,293250,32640.0,11.13
2021,30,de 90 à 94 ans,Maladies du foie ou du pancréas (hors mucoviscidose),19550,290.0,1.48
2021,30,de 90 à 94 ans,Maladies inflammatoires ou rares ou infection VIH,163120,2020.0,1.24
2021,30,de 90 à 94 ans,Maladies neurologiques,124020,10020.0,8.08
2021,30,de 90 à 94 ans,Maladies psychiatriques,94690,2690.0,2.84
2021,30,de 90 à 94 ans,Maladies respiratoires chroniques (hors mucoviscidose),19550,2120.0,10.84
2021,30,plus de 95 ans,Cancers,74000,3360.0,4.54
2021,30,plus de 95 ans,Diabète,7400,890.0,12.03
2021,30,plus de 95 ans,Maladies cardioneurovasculaires,106440,12470.0,11.72
2021,30,plus de 95 ans,Maladies du foie ou du pancréas (hors mucoviscidose),6540,70.0,1.07
2021,30,plus de 95 ans,Maladies inflammatoires ou rares ou infection VIH,31580,460.0,1.46
2021,30,plus de 95 ans,Maladies neurologiques,29600,4140.0,13.99
2021,30,plus de 95 ans,Maladies psychiatriques,27880,900.0,3.23
2021,30,plus de 95 ans,Maladies respiratoires chroniques (hors mucoviscidose),7400,700.0,9.46
2021,30,tous âges,Cancers,20450300,260850.0,1.28
2021,30,tous âges,Diabète,1573100,100010.0,6.36
2021,30,tous âges,Insuffisance rénale chronique terminale,6292400,4740.0,0.08
2021,30,tous âges,Maladies cardioneurovasculaires,23596500,422430.0,1.79
2021,30,tous âges,Maladies du foie ou du pancréas (hors mucoviscidose),1573100,14780.0,0.94
2021,30,tous âges,Maladies inflammatoires ou rares ou infection VIH,17304100,98880.0,0.57
2021,30,tous âges,Maladies neurologiques,12584800,92950.0,0.74
2021,30,tous âges,Maladies psychiatriques,11011700,151530.0,1.38
2021,30,tous âges,Maladies respiratoires chroniques (hors mucoviscidose),1573100,83740.0,5.32
2021,31,de 0 à 4 ans,Cancers,534520,410.0,0.08
2021,31,de 0 à 4 ans,Diabète,152720,60.0,0.04
2021,31,de 0 à 4 ans,Maladies cardioneurovasculaires,1143380,1180.0,0.1
2021,31,de 0 à 4 ans,Maladies du foie ou du pancréas (hors mucoviscidose),152720,100.0,0.07
2021,31,de 0 à 4 ans,Maladies inflammatoires ou rares ou infection VIH,1071060,1170.0,0.11
2021,31,de 0 à 4 ans,Maladies neurologiques,534520,1140.0,0.21
2021,31,de 0 à 4 ans,Maladies psychiatriques,534520,1320.0,0.25
2021,31,de 0 à 4 ans,Maladies respiratoires chroniques (hors mucoviscidose),152720,20580.0,13.48
2021,31,de 10 à 14 ans,Cancers,671120,600.0,0.09
2021,31,de 10 à 14 ans,Diabète,167780,480.0,0.29
2021,31,de 10 à 14 ans,Maladies cardioneurovasculaires,1049490,1090.0,0.1
2021,31,de 10 à 14 ans,Maladies du foie ou du pancréas (hors mucoviscidose),167780,80.0,0.05
2021,31,de 10 à 14 ans,Maladies inflammatoires ou rares ou infection VIH,1595640,1720.0,0.11
2021,31,de 10 à 14 ans,Maladies neurologiques,713930,2400.0,0.34
2021,31,de 10 à 14 ans,Maladies psychiatriques,1006680,7460.0,0.74
2021,31,de 10 à 14 ans,Maladies respiratoires chroniques (hors mucoviscidose),167780,5180.0,3.09
2021,31,de 15 à 19 ans,Cancers,641200,780.0,0.12
2021,31,de 15 à 19 ans,Diabète,160300,580.0,0.36
2021,31,de 15 à 19 ans,Maladies cardioneurovasculaires,1002820,1350.0,0.13
2021,31,de 15 à 19 ans,Maladies du foie ou du pancréas (hors mucoviscidose),160300,190.0,0.12
2021,31,de 15 à 19 ans,Maladies inflammatoires ou rares ou infection VIH,1522850,1930.0,0.13
2021,31,de 15 à 19 ans,Maladies neurologiques,801500,2200.0,0.27
2021,31,de 15 à 19 ans,Maladies psychiatriques,1122100,9570.0,0.85
2021,31,de 15 à 19 ans,Maladies respiratoires chroniques (hors mucoviscidose),160300,3800.0,2.37
2021,31,de 20 à 24 ans,Cancers,767040,1650.0,0.22
2021,31,de 20 à 24 ans,Diabète,191760,820.0,0.43
2021,31,de 20 à 24 ans,Insuffisance rénale chronique terminale,238990,40.0,0.02
2021,31,de 20 à 24 ans,Maladies cardioneurovasculaires,1820300,1830.0,0.1
2021,31,de 20 à 24 ans,Maladies du foie ou du pancréas (hors mucoviscidose),191760,330.0,0.17
2021,31,de 20 à 24 ans,Maladies inflammatoires ou rares ou infection VIH,2062130,4100.0,0.2
2021,31,de 20 à 24 ans,Maladies neurologiques,1103330,3000.0,0.27
2021,31,de 20 à 24 ans,Maladies psychiatriques,1342320,11860.0,0.88
2021,31,de 20 à 24 ans,Maladies respiratoires chroniques (hors mucoviscidose),191760,3670.0,1.91
2021,31,de 25 à 29 ans,Cancers,1147170,3560.0,0.31
2021,31,de 25 à 29 ans,Diabète,208980,1220.0,0.58
2021,31,de 25 à 29 ans,Insuffisance rénale chronique terminale,260670,40.0,0.02
2021,31,de 25 à 29 ans,Maladies cardioneurovasculaires,2404380,2740.0,0.11
2021,31,de 25 à 29 ans,Maladies du foie ou du pancréas (hors mucoviscidose),208980,540.0,0.26
2021,31,de 25 à 29 ans,Maladies inflammatoires ou rares ou infection VIH,2298780,6390.0,0.28
2021,31,de 25 à 29 ans,Maladies neurologiques,1253880,3440.0,0.27
2021,31,de 25 à 29 ans,Maladies psychiatriques,1462860,13020.0,0.89
2021,31,de 25 à 29 ans,Maladies respiratoires chroniques (hors mucoviscidose),208980,4430.0,2.12
2021,31,de 30 à 34 ans,Cancers,1602540,6490.0,0.4
2021,31,de 30 à 34 ans,Diabète,206760,1740.0,0.84
2021,31,de 30 à 34 ans,Insuffisance rénale chronique terminale,568560,240.0,0.04
2021,31,de 30 à 34 ans,Maladies cardioneurovasculaires,2481060,3180.0,0.13
2021,31,de 30 à 34 ans,Maladies du foie ou du pancréas (hors mucoviscidose),206760,650.0,0.31
2021,31,de 30 à 34 ans,Maladies inflammatoires ou rares ou infection VIH,2170980,8600.0,0.4
2021,31,de 30 à 34 ans,Maladies neurologiques,1240560,4120.0,0.33
2021,31,de 30 à 34 ans,Maladies psychiatriques,1447320,14060.0,0.97
2021,31,de 30 à 34 ans,Maladies respiratoires chroniques (hors mucoviscidose),206760,5280.0,2.55
2021,31,de 35 à 39 ans,Cancers,1894090,8830.0,0.47
2021,31,de 35 à 39 ans,Diabète,199270,2390.0,1.2
2021,31,de 35 à 39 ans,Insuffisance rénale chronique terminale,498170,260.0,0.05
2021,31,de 35 à 39 ans,Maladies cardioneurovasculaires,2689800,4530.0,0.17
2021,31,de 35 à 39 ans,Maladies du foie ou du pancréas (hors mucoviscidose),199270,940.0,0.47
2021,31,de 35 à 39 ans,Maladies inflammatoires ou rares ou infection VIH,2092330,9710.0,0.46
2021,31,de 35 à 39 ans,Maladies neurologiques,1295250,4310.0,0.33
2021,31,de 35 à 39 ans,Maladies psychiatriques,1394890,15920.0,1.14
2021,31,de 35 à 39 ans,Maladies respiratoires chroniques (hors mucoviscidose),199270,5910.0,2.97
2021,31,de 40 à 44 ans,Cancers,2198030,11620.0,0.53
2021,31,de 40 à 44 ans,Diabète,195400,3280.0,1.68
2021,31,de 40 à 44 ans,Insuffisance rénale chronique terminale,537570,370.0,0.07
2021,31,de 40 à 44 ans,Maladies cardioneurovasculaires,2882370,7300.0,0.25
2021,31,de 40 à 44 ans,Maladies du foie ou du pancréas (hors mucoviscidose),195400,1060.0,0.54
2021,31,de 40 à 44 ans,Maladies inflammatoires ou rares ou infection VIH,2051700,11090.0,0.54
2021,31,de 40 à 44 ans,Maladies neurologiques,1465500,4950.0,0.34
2021,31,de 40 à 44 ans,Maladies psychiatriques,1367800,18520.0,1.35
2021,31,de 40 à 44 ans,Maladies respiratoires chroniques (hors mucoviscidose),195400,6840.0,3.5
2021,31,de 45 à 49 ans,Cancers,2237430,15550.0,0.69
2021,31,de 45 à 49 ans,Diabète,186460,5040.0,2.7
2021,31,de 45 à 49 ans,Insuffisance rénale chronique terminale,559380,450.0,0.08
2021,31,de 45 à 49 ans,Maladies cardioneurovasculaires,2750330,12900.0,0.47
2021,31,de 45 à 49 ans,Maladies du foie ou du pancréas (hors mucoviscidose),186460,1320.0,0.71
2021,31,de 45 à 49 ans,Maladies inflammatoires ou rares ou infection VIH,1864600,11450.0,0.61
2021,31,de 45 à 49 ans,Maladies neurologiques,1398450,5170.0,0.37
2021,31,de 45 à 49 ans,Maladies psychiatriques,1305220,21470.0,1.64
2021,31,de 45 à 49 ans,Maladies respiratoires chroniques (hors mucoviscidose),186460,7300.0,3.92
2021,31,de 5 à 9 ans,Cancers,664720,630.0,0.09
2021,31,de 5 à 9 ans,Diabète,166180,230.0,0.14
2021,31,de 5 à 9 ans,Maladies cardioneurovasculaires,1120940,1160.0,0.1
2021,31,de 5 à 9 ans,Maladies du foie ou du pancréas (hors mucoviscidose),166180,100.0,0.06
2021,31,de 5 à 9 ans,Maladies inflammatoires ou rares ou infection VIH,1497170,1660.0,0.11
2021,31,de 5 à 9 ans,Maladies neurologiques,790130,2480.0,0.31
2021,31,de 5 à 9 ans,Maladies psychiatriques,830900,4760.0,0.57
2021,31,de 5 à 9 ans,Maladies respiratoires chroniques (hors mucoviscidose),166180,9940.0,5.98
2021,31,de 50 à 54 ans,Cancers,2389660,21580.0,0.9
2021,31,de 50 à 54 ans,Diabète,183820,7940.0,4.32
2021,31,de 50 à 54 ans,Insuffisance rénale chronique terminale,551460,470.0,0.09
2021,31,de 50 à 54 ans,Maladies cardioneurovasculaires,2710830,23480.0,0.87
2021,31,de 50 à 54 ans,Maladies du foie ou du pancréas (hors mucoviscidose),183820,1780.0,0.97
2021,31,de 50 à 54 ans,Maladies inflammatoires ou rares ou infection VIH,1838200,13410.0,0.73
2021,31,de 50 à 54 ans,Maladies neurologiques,1470560,6110.0,0.42
2021,31,de 50 à 54 ans,Maladies psychiatriques,1286740,24460.0,1.9
2021,31,de 50 à 54 ans,Maladies respiratoires chroniques (hors mucoviscidose),183820,8340.0,4.54
2021,31,de 55 à 59 ans,Cancers,2315300,29070.0,1.26
2021,31,de 55 à 59 ans,Diabète,178100,11760.0,6.6
2021,31,de 55 à 59 ans,Insuffisance rénale chronique terminale,534300,670.0,0.13
2021,31,de 55 à 59 ans,Maladies cardioneurovasculaires,2671500,36830.0,1.38
2021,31,de 55 à 59 ans,Maladies du foie ou du pancréas (hors mucoviscidose),178100,2310.0,1.3
2021,31,de 55 à 59 ans,Maladies inflammatoires ou rares ou infection VIH,1781000,14720.0,0.83
2021,31,de 55 à 59 ans,Maladies neurologiques,1424800,6900.0,0.48
2021,31,de 55 à 59 ans,Maladies psychiatriques,1246700,25510.0,2.05
2021,31,de 55 à 59 ans,Maladies respiratoires chroniques (hors mucoviscidose),178100,10020.0,5.63
2021,31,de 60 à 64 ans,Cancers,1980780,35950.0,1.81
2021,31,de 60 à 64 ans,Diabète,152370,14780.0,9.7
2021,31,de 60 à 64 ans,Insuffisance rénale chronique terminale,457110,760.0,0.17
2021,31,de 60 à 64 ans,Maladies cardioneurovasculaires,2285550,49180.0,2.15
2021,31,de 60 à 64 ans,Maladies du foie ou du pancréas (hors mucoviscidose),152370,2380.0,1.56
2021,31,de 60 à 64 ans,Maladies inflammatoires ou rares ou infection VIH,1523700,12760.0,0.84
2021,31,de 60 à 64 ans,Maladies neurologiques,1218960,6840.0,0.56
2021,31,de 60 à 64 ans,Maladies psychiatriques,990410,21130.0,2.13
2021,31,de 60 à 64 ans,Maladies respiratoires chroniques (hors mucoviscidose),152370,10700.0,7.02
2021,31,de 65 à 69 ans,Cancers,1726400,45120.0,2.61
2021,31,de 65 à 69 ans,Diabète,132800,17680.0,13.31
2021,31,de 65 à 69 ans,Insuffisance rénale chronique terminale,398400,760.0,0.19
2021,31,de 65 à 69 ans,Maladies cardioneurovasculaires,1992000,62940.0,3.16
2021,31,de 65 à 69 ans,Maladies du foie ou du pancréas (hors mucoviscidose),132800,2190.0,1.65
2021,31,de 65 à 69 ans,Maladies inflammatoires ou rares ou infection VIH,1328000,11750.0,0.88
2021,31,de 65 à 69 ans,Maladies neurologiques,1062400,7820.0,0.74
2021,31,de 65 à 69 ans,Maladies psychiatriques,898210,17270.0,1.92
2021,31,de 65 à 69 ans,Maladies respiratoires chroniques (hors mucoviscidose),132800,11450.0,8.62
2021,31,de 70 à 74 ans,Cancers,1626560,56780.0,3.49
2021,31,de 70 à 74 ans,Diabète,125120,19860.0,15.87
2021,31,de 70 à 74 ans,Insuffisance rénale chronique terminale,375360,820.0,0.22
2021,31,de 70 à 74 ans,Maladies cardioneurovasculaires,1876800,80780.0,4.3
2021,31,de 70 à 74 ans,Maladies du foie ou du pancréas (hors mucoviscidose),125120,2060.0,1.65
2021,31,de 70 à 74 ans,Maladies inflammatoires ou rares ou infection VIH,1251200,11780.0,0.94
2021,31,de 70 à 74 ans,Maladies neurologiques,1000960,10420.0,1.04
2021,31,de 70 à 74 ans,Maladies psychiatriques,813280,14480.0,1.78
